Año;Country Name;Series Code;Valor
1994;Oman;NY.GDP.PCAP.KD.ZG;0.19
1994;Pacific island small states;NY.GDP.PCAP.KD.ZG;3.1
1994;Pakistan;EG.USE.ELEC.KH.PC;343.66
1994;Pakistan;NY.GDP.PCAP.KD.ZG;0.91
1994;Panama;EG.USE.ELEC.KH.PC;1012.25
1994;Panama;NY.GDP.PCAP.KD.ZG;0.76
1994;Papua New Guinea;NY.GDP.PCAP.KD.ZG;3.5
1994;Paraguay;EG.USE.ELEC.KH.PC;700.59
1994;Paraguay;NY.GDP.PCAP.KD.ZG;2.82
1994;Peru;EG.USE.ELEC.KH.PC;528.27
1994;Peru;NY.GDP.PCAP.KD.ZG;10.22
1994;Philippines;EG.USE.ELEC.KH.PC;377.48
1994;Philippines;NY.GDP.PCAP.KD.ZG;1.94
1994;Poland;EG.USE.ELEC.KH.PC;2993.18
1994;Poland;NY.GDP.PCAP.KD.ZG;5.07
1994;Portugal;EG.USE.ELEC.KH.PC;2870.83
1994;Portugal;NY.GDP.PCAP.KD.ZG;0.69
1994;Post-demographic dividend;EG.USE.ELEC.KH.PC;7825.79
1994;Post-demographic dividend;NY.GDP.PCAP.KD.ZG;2.5
1994;Pre-demographic dividend;EG.USE.ELEC.KH.PC;184.49
1994;Pre-demographic dividend;NY.GDP.PCAP.KD.ZG;-2.77
1994;Puerto Rico;NY.GDP.PCAP.KD.ZG;3.22
1994;Qatar;EG.USE.ELEC.KH.PC;10758.44
1994;Romania;EG.USE.ELEC.KH.PC;2234.74
1994;Romania;NY.GDP.PCAP.KD.ZG;4.08
1994;Russian Federation;EG.USE.ELEC.KH.PC;5188.21
1994;Russian Federation;NY.GDP.PCAP.KD.ZG;-12.54
1994;Rwanda;NY.GDP.PCAP.KD.ZG;-47.5
1994;Samoa;NY.GDP.PCAP.KD.ZG;-3.45
1994;Saudi Arabia;EG.USE.ELEC.KH.PC;4834.95
1994;Saudi Arabia;NY.GDP.PCAP.KD.ZG;-1.93
1994;Senegal;EG.USE.ELEC.KH.PC;110.03
1994;Senegal;NY.GDP.PCAP.KD.ZG;-2.82
1994;Serbia;EG.USE.ELEC.KH.PC;3411.15
1994;Seychelles;NY.GDP.PCAP.KD.ZG;-3.41
1994;Sierra Leone;NY.GDP.PCAP.KD.ZG;-1.51
1994;Singapore;EG.USE.ELEC.KH.PC;5842.56
1994;Singapore;NY.GDP.PCAP.KD.ZG;7.67
1994;Slovak Republic;EG.USE.ELEC.KH.PC;4582.58
1994;Slovak Republic;NY.GDP.PCAP.KD.ZG;5.79
1994;Slovenia;EG.USE.ELEC.KH.PC;5240.16
1994;Solomon Islands;NY.GDP.PCAP.KD.ZG;5.08
1994;South Africa;EG.USE.ELEC.KH.PC;4068.48
1994;South Africa;NY.GDP.PCAP.KD.ZG;0.83
1994;South Asia;EG.USE.ELEC.KH.PC;309.18
1994;South Asia;NY.GDP.PCAP.KD.ZG;3.74
1994;South Asia (IDA & IBRD);EG.USE.ELEC.KH.PC;309.18
1994;South Asia (IDA & IBRD);NY.GDP.PCAP.KD.ZG;3.74
1994;Spain;EG.USE.ELEC.KH.PC;3756.04
1994;Spain;NY.GDP.PCAP.KD.ZG;1.9
1994;Sri Lanka;EG.USE.ELEC.KH.PC;199.67
1994;Sri Lanka;NY.GDP.PCAP.KD.ZG;4.61
1994;St. Kitts and Nevis;NY.GDP.PCAP.KD.ZG;4.09
1994;St. Lucia;NY.GDP.PCAP.KD.ZG;0.42
1994;St. Vincent and the Grenadines;NY.GDP.PCAP.KD.ZG;-1.27
1994;Sub-Saharan Africa;EG.USE.ELEC.KH.PC;498.28
1994;Sub-Saharan Africa;NY.GDP.PCAP.KD.ZG;-1.59
1994;Sub-Saharan Africa (excluding high income);EG.USE.ELEC.KH.PC;498.28
1994;Sub-Saharan Africa (excluding high income);NY.GDP.PCAP.KD.ZG;-1.59
1994;Sub-Saharan Africa (IDA & IBRD countries);EG.USE.ELEC.KH.PC;498.28
1994;Sub-Saharan Africa (IDA & IBRD countries);NY.GDP.PCAP.KD.ZG;-1.59
1994;Sudan;EG.USE.ELEC.KH.PC;57.59
1994;Sudan;NY.GDP.PCAP.KD.ZG;-1.61
1994;Suriname;NY.GDP.PCAP.KD.ZG;1.72
1994;Sweden;EG.USE.ELEC.KH.PC;15290.62
1994;Sweden;NY.GDP.PCAP.KD.ZG;3.19
1994;Switzerland;EG.USE.ELEC.KH.PC;7155.49
1994;Switzerland;NY.GDP.PCAP.KD.ZG;0.47
1994;Syrian Arab Republic;EG.USE.ELEC.KH.PC;751.44
1994;Syrian Arab Republic;NY.GDP.PCAP.KD.ZG;4.25
1994;Tajikistan;EG.USE.ELEC.KH.PC;2522.55
1994;Tajikistan;NY.GDP.PCAP.KD.ZG;-22.49
1994;Tanzania;EG.USE.ELEC.KH.PC;49.67
1994;Tanzania;NY.GDP.PCAP.KD.ZG;-1.62
1994;Thailand;EG.USE.ELEC.KH.PC;1106.34
1994;Thailand;NY.GDP.PCAP.KD.ZG;7.01
1994;Togo;EG.USE.ELEC.KH.PC;78.14
1994;Togo;NY.GDP.PCAP.KD.ZG;12.43
1994;Tonga;NY.GDP.PCAP.KD.ZG;4.75
1994;Trinidad and Tobago;EG.USE.ELEC.KH.PC;2889.89
1994;Trinidad and Tobago;NY.GDP.PCAP.KD.ZG;3.08
1994;Tunisia;EG.USE.ELEC.KH.PC;751.23
1994;Tunisia;NY.GDP.PCAP.KD.ZG;1.2
1994;Turkiye;EG.USE.ELEC.KH.PC;1145.5
1994;Turkiye;NY.GDP.PCAP.KD.ZG;-6.18
1994;Turkmenistan;EG.USE.ELEC.KH.PC;1668.97
1994;Turkmenistan;NY.GDP.PCAP.KD.ZG;-19.4
1994;Tuvalu;NY.GDP.PCAP.KD.ZG;9.51
1994;Uganda;NY.GDP.PCAP.KD.ZG;3.08
1994;Ukraine;EG.USE.ELEC.KH.PC;3475.14
1994;Ukraine;NY.GDP.PCAP.KD.ZG;-22.52
1994;United Arab Emirates;EG.USE.ELEC.KH.PC;9414.32
1994;United Arab Emirates;NY.GDP.PCAP.KD.ZG;1.25
1994;United Kingdom;EG.USE.ELEC.KH.PC;5380.26
1994;United Kingdom;NY.GDP.PCAP.KD.ZG;3.58
1994;United States;EG.USE.ELEC.KH.PC;12455.16
1994;United States;NY.GDP.PCAP.KD.ZG;2.76
1994;Upper middle income;EG.USE.ELEC.KH.PC;1355.24
1994;Upper middle income;NY.GDP.PCAP.KD.ZG;2.55
1994;Uruguay;EG.USE.ELEC.KH.PC;1486.65
1994;Uruguay;NY.GDP.PCAP.KD.ZG;6.5
1994;Uzbekistan;EG.USE.ELEC.KH.PC;1924.48
1994;Uzbekistan;NY.GDP.PCAP.KD.ZG;-7.04
1994;Vanuatu;NY.GDP.PCAP.KD.ZG;6.17
1994;Venezuela, RB;EG.USE.ELEC.KH.PC;2665.76
1994;Venezuela, RB;NY.GDP.PCAP.KD.ZG;-4.43
1994;Vietnam;EG.USE.ELEC.KH.PC;129.31
1994;Vietnam;NY.GDP.PCAP.KD.ZG;6.84
1994;World;EG.USE.ELEC.KH.PC;2163.2
1994;World;NY.GDP.PCAP.KD.ZG;1.76
1994;Yemen, Rep.;EG.USE.ELEC.KH.PC;122.47
1994;Yemen, Rep.;NY.GDP.PCAP.KD.ZG;1.77
1994;Zambia;EG.USE.ELEC.KH.PC;731.48
1994;Zambia;NY.GDP.PCAP.KD.ZG;-10.82
1994;Zimbabwe;EG.USE.ELEC.KH.PC;777.59
1994;Zimbabwe;NY.GDP.PCAP.KD.ZG;7.6
1995;Africa Eastern and Southern;EG.USE.ELEC.KH.PC;741.64
1995;Africa Eastern and Southern;NY.GDP.PCAP.KD.ZG;1.54
1995;Africa Western and Central;EG.USE.ELEC.KH.PC;133.28
1995;Africa Western and Central;NY.GDP.PCAP.KD.ZG;-0.74
1995;Albania;EG.USE.ELEC.KH.PC;663.78
1995;Albania;NY.GDP.PCAP.KD.ZG;14.02
1995;Algeria;EG.USE.ELEC.KH.PC;559.92
1995;Algeria;NY.GDP.PCAP.KD.ZG;1.84
1995;Andorra;NY.GDP.PCAP.KD.ZG;0.85
1995;Angola;EG.USE.ELEC.KH.PC;49.26
1995;Angola;NY.GDP.PCAP.KD.ZG;11.36
1995;Antigua and Barbuda;NY.GDP.PCAP.KD.ZG;-6.41
1995;Arab World;EG.USE.ELEC.KH.PC;1260
1995;Arab World;NY.GDP.PCAP.KD.ZG;-0.08
1995;Argentina;EG.USE.ELEC.KH.PC;1648.9
1995;Argentina;NY.GDP.PCAP.KD.ZG;-4.03
1995;Armenia;EG.USE.ELEC.KH.PC;1050.24
1995;Armenia;NY.GDP.PCAP.KD.ZG;9.1
1995;Aruba;NY.GDP.PCAP.KD.ZG;-2.07
1995;Australia;EG.USE.ELEC.KH.PC;8994.36
1995;Australia;NY.GDP.PCAP.KD.ZG;2.59
1995;Austria;EG.USE.ELEC.KH.PC;6344.39
1995;Austria;NY.GDP.PCAP.KD.ZG;2.51
1995;Azerbaijan;EG.USE.ELEC.KH.PC;1952.02
1995;Azerbaijan;NY.GDP.PCAP.KD.ZG;-12.81
1995;Bahamas, The;NY.GDP.PCAP.KD.ZG;2.77
1995;Bahrain;EG.USE.ELEC.KH.PC;20553.56
1995;Bahrain;NY.GDP.PCAP.KD.ZG;1.33
1995;Bangladesh;EG.USE.ELEC.KH.PC;78.23
1995;Bangladesh;NY.GDP.PCAP.KD.ZG;2.9
1995;Barbados;NY.GDP.PCAP.KD.ZG;1.61
1995;Belarus;EG.USE.ELEC.KH.PC;2790.02
1995;Belarus;NY.GDP.PCAP.KD.ZG;-10.11
1995;Belgium;EG.USE.ELEC.KH.PC;7379.74
1995;Belgium;NY.GDP.PCAP.KD.ZG;2.17
1995;Belize;NY.GDP.PCAP.KD.ZG;-1.92
1995;Benin;EG.USE.ELEC.KH.PC;41.83
1995;Benin;NY.GDP.PCAP.KD.ZG;2.61
1995;Bermuda;NY.GDP.PCAP.KD.ZG;3.65
1995;Bhutan;NY.GDP.PCAP.KD.ZG;6.53
1995;Bolivia;EG.USE.ELEC.KH.PC;351.6
1995;Bolivia;NY.GDP.PCAP.KD.ZG;2.54
1995;Bosnia and Herzegovina;EG.USE.ELEC.KH.PC;959.25
1995;Bosnia and Herzegovina;NY.GDP.PCAP.KD.ZG;24.19
1995;Botswana;EG.USE.ELEC.KH.PC;935.9
1995;Botswana;NY.GDP.PCAP.KD.ZG;4.47
1995;Brazil;EG.USE.ELEC.KH.PC;1634.4
1995;Brazil;NY.GDP.PCAP.KD.ZG;2.56
1995;Brunei Darussalam;EG.USE.ELEC.KH.PC;6384.8
1995;Brunei Darussalam;NY.GDP.PCAP.KD.ZG;1.79
1995;Bulgaria;EG.USE.ELEC.KH.PC;4211.13
1995;Bulgaria;NY.GDP.PCAP.KD.ZG;3.31
1995;Burkina Faso;NY.GDP.PCAP.KD.ZG;2.85
1995;Burundi;NY.GDP.PCAP.KD.ZG;-9.27
1995;Cabo Verde;NY.GDP.PCAP.KD.ZG;11.29
1995;Cambodia;EG.USE.ELEC.KH.PC;13.51
1995;Cambodia;NY.GDP.PCAP.KD.ZG;6.41
1995;Cameroon;EG.USE.ELEC.KH.PC;160.07
1995;Cameroon;NY.GDP.PCAP.KD.ZG;0.1
1995;Canada;EG.USE.ELEC.KH.PC;16532.38
1995;Caribbean small states;NY.GDP.PCAP.KD.ZG;2.04
1995;Central African Republic;NY.GDP.PCAP.KD.ZG;4.28
1995;Central Europe and the Baltics;EG.USE.ELEC.KH.PC;3299.39
1995;Central Europe and the Baltics;NY.GDP.PCAP.KD.ZG;5.86
1995;Chad;NY.GDP.PCAP.KD.ZG;-2.07
1995;Chile;EG.USE.ELEC.KH.PC;1745.37
1995;Chile;NY.GDP.PCAP.KD.ZG;7.31
1995;China;EG.USE.ELEC.KH.PC;770.28
1995;China;NY.GDP.PCAP.KD.ZG;9.75
1995;Colombia;EG.USE.ELEC.KH.PC;920.47
1995;Colombia;NY.GDP.PCAP.KD.ZG;3.29
1995;Comoros;NY.GDP.PCAP.KD.ZG;0.75
1995;Congo, Dem. Rep.;EG.USE.ELEC.KH.PC;108.88
1995;Congo, Dem. Rep.;NY.GDP.PCAP.KD.ZG;-2.51
1995;Congo, Rep.;EG.USE.ELEC.KH.PC;151.43
1995;Congo, Rep.;NY.GDP.PCAP.KD.ZG;1.1
1995;Costa Rica;EG.USE.ELEC.KH.PC;1281.33
1995;Costa Rica;NY.GDP.PCAP.KD.ZG;1.61
1995;Cote d'Ivoire;EG.USE.ELEC.KH.PC;176.34
1995;Cote d'Ivoire;NY.GDP.PCAP.KD.ZG;3.62
1995;Croatia;EG.USE.ELEC.KH.PC;2314.7
1995;Cuba;EG.USE.ELEC.KH.PC;919.34
1995;Cuba;NY.GDP.PCAP.KD.ZG;1.99
1995;Curacao;EG.USE.ELEC.KH.PC;6090.71
1995;Cyprus;EG.USE.ELEC.KH.PC;2784.69
1995;Cyprus;NY.GDP.PCAP.KD.ZG;6.42
1995;Czechia;EG.USE.ELEC.KH.PC;5470.67
1995;Czechia;NY.GDP.PCAP.KD.ZG;6.57
1995;Denmark;EG.USE.ELEC.KH.PC;6424.54
1995;Denmark;NY.GDP.PCAP.KD.ZG;2.49
1995;Dominica;NY.GDP.PCAP.KD.ZG;2.94
1995;Dominican Republic;EG.USE.ELEC.KH.PC;501.71
1995;Dominican Republic;NY.GDP.PCAP.KD.ZG;3.85
1995;Early-demographic dividend;EG.USE.ELEC.KH.PC;625.55
1995;Early-demographic dividend;NY.GDP.PCAP.KD.ZG;0.39
1995;East Asia & Pacific;EG.USE.ELEC.KH.PC;1387.09
1995;East Asia & Pacific;NY.GDP.PCAP.KD.ZG;4.42
1995;East Asia & Pacific (excluding high income);EG.USE.ELEC.KH.PC;680.01
1995;East Asia & Pacific (excluding high income);NY.GDP.PCAP.KD.ZG;8.5
1995;East Asia & Pacific (IDA & IBRD countries);EG.USE.ELEC.KH.PC;677.08
1995;East Asia & Pacific (IDA & IBRD countries);NY.GDP.PCAP.KD.ZG;8.5
1995;Ecuador;EG.USE.ELEC.KH.PC;552.15
1995;Ecuador;NY.GDP.PCAP.KD.ZG;0.05
1995;Egypt, Arab Rep.;EG.USE.ELEC.KH.PC;745.34
1995;Egypt, Arab Rep.;NY.GDP.PCAP.KD.ZG;2.56
1995;El Salvador;EG.USE.ELEC.KH.PC;505.45
1995;El Salvador;NY.GDP.PCAP.KD.ZG;3.49
1995;Equatorial Guinea;NY.GDP.PCAP.KD.ZG;13.31
1995;Eritrea;EG.USE.ELEC.KH.PC;67.14
1995;Eritrea;NY.GDP.PCAP.KD.ZG;3.52
1995;Estonia;EG.USE.ELEC.KH.PC;4244.64
1995;Eswatini;NY.GDP.PCAP.KD.ZG;2.65
1995;Ethiopia;EG.USE.ELEC.KH.PC;24.09
1995;Ethiopia;NY.GDP.PCAP.KD.ZG;2.65
1995;Euro area;EG.USE.ELEC.KH.PC;5563.8
1995;Euro area;NY.GDP.PCAP.KD.ZG;2.16
1995;Europe & Central Asia;EG.USE.ELEC.KH.PC;4650.43
1995;Europe & Central Asia;NY.GDP.PCAP.KD.ZG;1.97
1995;Europe & Central Asia (excluding high income);EG.USE.ELEC.KH.PC;3488.54
1995;Europe & Central Asia (excluding high income);NY.GDP.PCAP.KD.ZG;-1.95
1995;Europe & Central Asia (IDA & IBRD countries);EG.USE.ELEC.KH.PC;3376.66
1995;Europe & Central Asia (IDA & IBRD countries);NY.GDP.PCAP.KD.ZG;-0.34
1995;European Union;EG.USE.ELEC.KH.PC;5256.13
1995;European Union;NY.GDP.PCAP.KD.ZG;2.47
1995;Fiji;NY.GDP.PCAP.KD.ZG;1.2
1995;Finland;EG.USE.ELEC.KH.PC;13591.4
1995;Finland;NY.GDP.PCAP.KD.ZG;3.82
1995;Fragile and conflict affected situations;EG.USE.ELEC.KH.PC;695.66
1995;Fragile and conflict affected situations;NY.GDP.PCAP.KD.ZG;-2.29
1995;France;EG.USE.ELEC.KH.PC;6621.94
1995;France;NY.GDP.PCAP.KD.ZG;1.74
1995;French Polynesia;NY.GDP.PCAP.KD.ZG;-1.28
1995;Gabon;EG.USE.ELEC.KH.PC;771.46
1995;Gabon;NY.GDP.PCAP.KD.ZG;2.29
1995;Gambia, The;NY.GDP.PCAP.KD.ZG;-2.19
1995;Georgia;EG.USE.ELEC.KH.PC;1492.36
1995;Georgia;NY.GDP.PCAP.KD.ZG;6.53
1995;Germany;EG.USE.ELEC.KH.PC;6327.71
1995;Germany;NY.GDP.PCAP.KD.ZG;1.25
1995;Ghana;EG.USE.ELEC.KH.PC;349.53
1995;Ghana;NY.GDP.PCAP.KD.ZG;1.34
1995;Gibraltar;EG.USE.ELEC.KH.PC;3660.07
1995;Greece;EG.USE.ELEC.KH.PC;3709
1995;Greece;NY.GDP.PCAP.KD.ZG;1.62
1995;Greenland;NY.GDP.PCAP.KD.ZG;3.17
1995;Grenada;NY.GDP.PCAP.KD.ZG;1.17
1995;Guatemala;EG.USE.ELEC.KH.PC;299.12
1995;Guatemala;NY.GDP.PCAP.KD.ZG;2.41
1995;Guinea;NY.GDP.PCAP.KD.ZG;1.9
1995;Guinea-Bissau;NY.GDP.PCAP.KD.ZG;2.24
1995;Guyana;NY.GDP.PCAP.KD.ZG;4.7
1995;Haiti;EG.USE.ELEC.KH.PC;30.21
1995;Haiti;NY.GDP.PCAP.KD.ZG;7.88
1995;Heavily indebted poor countries (HIPC);NY.GDP.PCAP.KD.ZG;2.02
1995;High income;EG.USE.ELEC.KH.PC;7819.11
1995;High income;NY.GDP.PCAP.KD.ZG;2.03
1995;Honduras;EG.USE.ELEC.KH.PC;353.83
1995;Honduras;NY.GDP.PCAP.KD.ZG;3.21
1995;Hong Kong SAR, China;EG.USE.ELEC.KH.PC;4849.82
1995;Hong Kong SAR, China;NY.GDP.PCAP.KD.ZG;0.37
1995;Hungary;EG.USE.ELEC.KH.PC;3066.52
1995;Hungary;NY.GDP.PCAP.KD.ZG;1.63
1995;IBRD only;EG.USE.ELEC.KH.PC;1038.73
1995;IBRD only;NY.GDP.PCAP.KD.ZG;2.62
1995;Iceland;EG.USE.ELEC.KH.PC;17396.47
1995;IDA & IBRD total;EG.USE.ELEC.KH.PC;900.07
1995;IDA & IBRD total;NY.GDP.PCAP.KD.ZG;2.33
1995;IDA blend;EG.USE.ELEC.KH.PC;359.13
1995;IDA blend;NY.GDP.PCAP.KD.ZG;-0.65
1995;IDA only;EG.USE.ELEC.KH.PC;166.81
1995;IDA only;NY.GDP.PCAP.KD.ZG;2.45
1995;IDA total;EG.USE.ELEC.KH.PC;242.45
1995;IDA total;NY.GDP.PCAP.KD.ZG;0.87
1995;India;EG.USE.ELEC.KH.PC;358.76
1995;India;NY.GDP.PCAP.KD.ZG;5.53
1995;Indonesia;EG.USE.ELEC.KH.PC;263.62
1995;Indonesia;NY.GDP.PCAP.KD.ZG;6.56
1995;Iran, Islamic Rep.;EG.USE.ELEC.KH.PC;1184.08
1995;Iran, Islamic Rep.;NY.GDP.PCAP.KD.ZG;0.98
1995;Iraq;EG.USE.ELEC.KH.PC;1419.75
1995;Iraq;NY.GDP.PCAP.KD.ZG;-0.97
1995;Ireland;EG.USE.ELEC.KH.PC;4525.28
1995;Ireland;NY.GDP.PCAP.KD.ZG;9.07
1995;Isle of Man;NY.GDP.PCAP.KD.ZG;3.62
1995;Israel;EG.USE.ELEC.KH.PC;5127.86
1995;Italy;EG.USE.ELEC.KH.PC;4597.89
1995;Italy;NY.GDP.PCAP.KD.ZG;2.89
1995;Jamaica;EG.USE.ELEC.KH.PC;2051.15
1995;Jamaica;NY.GDP.PCAP.KD.ZG;1.35
1995;Japan;EG.USE.ELEC.KH.PC;7693.69
1995;Japan;NY.GDP.PCAP.KD.ZG;2.39
1995;Jordan;EG.USE.ELEC.KH.PC;1108.78
1995;Jordan;NY.GDP.PCAP.KD.ZG;2.07
1995;Kazakhstan;EG.USE.ELEC.KH.PC;4040.97
1995;Kazakhstan;NY.GDP.PCAP.KD.ZG;-6.29
1995;Kenya;EG.USE.ELEC.KH.PC;125.68
1995;Kenya;NY.GDP.PCAP.KD.ZG;1.33
1995;Kiribati;NY.GDP.PCAP.KD.ZG;-1.35
1995;Korea, Dem. People's Rep.;EG.USE.ELEC.KH.PC;905.94
1995;Korea, Rep.;EG.USE.ELEC.KH.PC;3881.02
1995;Korea, Rep.;NY.GDP.PCAP.KD.ZG;8.52
1995;Kuwait;EG.USE.ELEC.KH.PC;13147.71
1995;Kyrgyz Republic;EG.USE.ELEC.KH.PC;2074.38
1995;Kyrgyz Republic;NY.GDP.PCAP.KD.ZG;-6.36
1995;Lao PDR;NY.GDP.PCAP.KD.ZG;4.59
1995;Late-demographic dividend;EG.USE.ELEC.KH.PC;1352.84
1995;Late-demographic dividend;NY.GDP.PCAP.KD.ZG;4.51
1995;Latin America & Caribbean;EG.USE.ELEC.KH.PC;1347.91
1995;Latin America & Caribbean;NY.GDP.PCAP.KD.ZG;-0.82
1995;Latin America & Caribbean (excluding high income);EG.USE.ELEC.KH.PC;1261.87
1995;Latin America & Caribbean (excluding high income);NY.GDP.PCAP.KD.ZG;-1.23
1995;Latin America & the Caribbean (IDA & IBRD countries);EG.USE.ELEC.KH.PC;1356.47
1995;Latin America & the Caribbean (IDA & IBRD countries);NY.GDP.PCAP.KD.ZG;-0.99
1995;Latvia;EG.USE.ELEC.KH.PC;1997.14
1995;Least developed countries: UN classification;EG.USE.ELEC.KH.PC;78.33
1995;Least developed countries: UN classification;NY.GDP.PCAP.KD.ZG;3.05
1995;Lebanon;EG.USE.ELEC.KH.PC;1342.54
1995;Lebanon;NY.GDP.PCAP.KD.ZG;2.68
1995;Lesotho;NY.GDP.PCAP.KD.ZG;1.26
1995;Libya;EG.USE.ELEC.KH.PC;1770.53
1995;Liechtenstein;NY.GDP.PCAP.KD.ZG;4.27
1995;Lithuania;EG.USE.ELEC.KH.PC;2538.64
1995;Low & middle income;EG.USE.ELEC.KH.PC;860.07
1995;Low & middle income;NY.GDP.PCAP.KD.ZG;2.17
1995;Low income;NY.GDP.PCAP.KD.ZG;2.06
1995;Lower middle income;EG.USE.ELEC.KH.PC;428.24
1995;Lower middle income;NY.GDP.PCAP.KD.ZG;2.64
1995;Luxembourg;EG.USE.ELEC.KH.PC;14920.77
1995;Luxembourg;NY.GDP.PCAP.KD.ZG;0.02
1995;Macao SAR, China;NY.GDP.PCAP.KD.ZG;1.23
1995;Madagascar;NY.GDP.PCAP.KD.ZG;-1.41
1995;Malawi;NY.GDP.PCAP.KD.ZG;15.56
1995;Malaysia;EG.USE.ELEC.KH.PC;2004.58
1995;Malaysia;NY.GDP.PCAP.KD.ZG;7.09
1995;Mali;NY.GDP.PCAP.KD.ZG;-1.72
1995;Malta;EG.USE.ELEC.KH.PC;3921.37
1995;Malta;NY.GDP.PCAP.KD.ZG;5.6
1995;Marshall Islands;NY.GDP.PCAP.KD.ZG;7.7
1995;Mauritania;NY.GDP.PCAP.KD.ZG;7.06
1995;Mauritius;EG.USE.ELEC.KH.PC;945.25
1995;Mauritius;NY.GDP.PCAP.KD.ZG;3.39
1995;Mexico;EG.USE.ELEC.KH.PC;1419.9
1995;Mexico;NY.GDP.PCAP.KD.ZG;-7.83
1995;Micronesia, Fed. Sts.;NY.GDP.PCAP.KD.ZG;5.52
1995;Middle East & North Africa;EG.USE.ELEC.KH.PC;1425.32
1995;Middle East & North Africa;NY.GDP.PCAP.KD.ZG;0.05
1995;Middle East & North Africa (excluding high income);EG.USE.ELEC.KH.PC;855.89
1995;Middle East & North Africa (excluding high income);NY.GDP.PCAP.KD.ZG;0.87
1995;Middle East & North Africa (IDA & IBRD countries);EG.USE.ELEC.KH.PC;855.89
1995;Middle East & North Africa (IDA & IBRD countries);NY.GDP.PCAP.KD.ZG;0.86
1995;Middle income;EG.USE.ELEC.KH.PC;890.11
1995;Middle income;NY.GDP.PCAP.KD.ZG;2.25
1995;Moldova;EG.USE.ELEC.KH.PC;2607.11
1995;Monaco;NY.GDP.PCAP.KD.ZG;1.14
1995;Mongolia;EG.USE.ELEC.KH.PC;1090.94
1995;Mongolia;NY.GDP.PCAP.KD.ZG;5.56
1995;Morocco;EG.USE.ELEC.KH.PC;431.13
1995;Morocco;NY.GDP.PCAP.KD.ZG;-6.86
1995;Mozambique;EG.USE.ELEC.KH.PC;46.18
1995;Mozambique;NY.GDP.PCAP.KD.ZG;-1.28
1995;Myanmar;EG.USE.ELEC.KH.PC;57.17
1995;Myanmar;NY.GDP.PCAP.KD.ZG;5.94
1995;Namibia;EG.USE.ELEC.KH.PC;953.4
1995;Namibia;NY.GDP.PCAP.KD.ZG;1.6
1995;Nepal;EG.USE.ELEC.KH.PC;43.84
1995;Nepal;NY.GDP.PCAP.KD.ZG;0.9
1995;Netherlands;EG.USE.ELEC.KH.PC;5719.06
1995;Netherlands;NY.GDP.PCAP.KD.ZG;2.61
1995;New Caledonia;NY.GDP.PCAP.KD.ZG;3.57
1995;New Zealand;EG.USE.ELEC.KH.PC;9106.82
1995;New Zealand;NY.GDP.PCAP.KD.ZG;3.2
1995;Nicaragua;EG.USE.ELEC.KH.PC;291.05
1995;Nicaragua;NY.GDP.PCAP.KD.ZG;3.79
1995;Niger;NY.GDP.PCAP.KD.ZG;-1.02
1995;Nigeria;EG.USE.ELEC.KH.PC;91.49
1995;Nigeria;NY.GDP.PCAP.KD.ZG;-2.53
1995;North America;EG.USE.ELEC.KH.PC;13043.53
1995;North America;NY.GDP.PCAP.KD.ZG;1.49
1995;North Macedonia;EG.USE.ELEC.KH.PC;2797.42
1995;North Macedonia;NY.GDP.PCAP.KD.ZG;-1.19
1995;Norway;EG.USE.ELEC.KH.PC;24528.44
1995;Norway;NY.GDP.PCAP.KD.ZG;3.62
1995;OECD members;EG.USE.ELEC.KH.PC;7009.42
1995;OECD members;NY.GDP.PCAP.KD.ZG;1.84
1995;Oman;EG.USE.ELEC.KH.PC;2581.36
1995;Oman;NY.GDP.PCAP.KD.ZG;2.34
1995;Pacific island small states;NY.GDP.PCAP.KD.ZG;2.8
1995;Pakistan;EG.USE.ELEC.KH.PC;355.19
1995;Pakistan;NY.GDP.PCAP.KD.ZG;2.07
1995;Panama;EG.USE.ELEC.KH.PC;1062.9
1995;Panama;NY.GDP.PCAP.KD.ZG;-0.31
1995;Papua New Guinea;NY.GDP.PCAP.KD.ZG;-5.58
1995;Paraguay;EG.USE.ELEC.KH.PC;783.36
1995;Paraguay;NY.GDP.PCAP.KD.ZG;4.35
1995;Peru;EG.USE.ELEC.KH.PC;540.51
1995;Peru;NY.GDP.PCAP.KD.ZG;5.43
1995;Philippines;EG.USE.ELEC.KH.PC;398.82
1995;Philippines;NY.GDP.PCAP.KD.ZG;2.22
1995;Poland;EG.USE.ELEC.KH.PC;3060.89
1995;Poland;NY.GDP.PCAP.KD.ZG;6.96
1995;Portugal;EG.USE.ELEC.KH.PC;3076.85
1995;Portugal;NY.GDP.PCAP.KD.ZG;3.92
1995;Post-demographic dividend;EG.USE.ELEC.KH.PC;7995.63
1995;Post-demographic dividend;NY.GDP.PCAP.KD.ZG;2.15
1995;Pre-demographic dividend;EG.USE.ELEC.KH.PC;188.42
1995;Pre-demographic dividend;NY.GDP.PCAP.KD.ZG;0.25
1995;Puerto Rico;NY.GDP.PCAP.KD.ZG;3.59
1995;Qatar;EG.USE.ELEC.KH.PC;10739.18
1995;Romania;EG.USE.ELEC.KH.PC;2328.79
1995;Romania;NY.GDP.PCAP.KD.ZG;6.45
1995;Russian Federation;EG.USE.ELEC.KH.PC;5101.55
1995;Russian Federation;NY.GDP.PCAP.KD.ZG;-4.12
1995;Rwanda;NY.GDP.PCAP.KD.ZG;37.54
